ordine;item_padre;descrizione_padre;item_figlio;descrizione_figlio;qta_richiesta_pezzo;unita_misura;scrap_factor;qta_completata;qta_prelevata;quantita_richiesta
538517;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;303707,00000;1795,10000;2421,55917
538517;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;303707,00000;52,30000;51,18678
538521;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;178257,00000;35,00000;30,04343
538521;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;178257,00000;1463,30000;1421,30367
538524;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;72115,00000;23,92626;23,59891
538524;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;72115,00000;936,56320;923,08371
538525;3393;ANIMA PORTA BOBINA HYGROSTER;10086274;ERACLENE MP90U;0,001303;KG;1,05000;96231,00000;133,29518;131,65844
538525;3393;ANIMA PORTA BOBINA HYGROSTER;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000027;KG;1,05000;96231,00000;2,72826;2,72815
538543;3333;RACCORDO DIRITTO 15F / TUBO P;1213;TERLUX 2812 TR (ABS);0,003047;KG;1,02350;371882,00000;1100,80000;1159,75288
538544;10124373;VASCHETTA PP RC ADT;10066414;PP RF365MO BOREALIS;0,01061;KG;1,06000;32114,00000;363,42432;361,17331
538545;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000121;KG;1,03500;65672,00000;8,24975;8,22443
538545;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1438;STYROLUX BATCH EF;0,000061;KG;1,03500;65672,00000;4,15782;4,14620
538545;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1210;STYROLUX 656C CRISTALLO;0,003857;KG;1,02580;65672,00000;261,15013;259,83196
538549;3347;RAC. 22F X TUBO CORRUGATO;1158;RIBLENE FF30;0,00703;KG;1,07630;96200,00000;677,20000;727,88662
538569;10141362;MASCHERA A TENDA PVC ADT;10004900;FMA 698 N V055 VA;0,09361;KG;1,04370;2470,00000;247,57413;241,32087
538571;3388;FONDO FILTRO STERIVENT 'S';1210;STYROLUX 656C CRISTALLO;0,01567;KG;1,03140;53522,00000;874,50000;865,02460
538571;3388;FONDO FILTRO STERIVENT 'S';1421;RIFRASTIR PS VERDE FUME' KE;0,000485;KG;1,08000;53522,00000;28,40000;28,03482
538572;3394;FONDO FILTRO STERIVENT;1421;RIFRASTIR PS VERDE FUME' KE;0,00059;KG;1,08000;37013,00000;20,60000;23,58468
538572;3394;FONDO FILTRO STERIVENT;1210;STYROLUX 656C CRISTALLO;0,019076;KG;1,02750;37013,00000;635,00000;725,47664
538574;PT00015828;TAPPO INFERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000025;KG;1,06000;36400,00000;1,08750;0,96460
538574;PT00015828;TAPPO INFERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,001205;KG;1,06000;36400,00000;48,43014;46,49372
538575;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,002234;KG;1,06000;39014,00000;89,66986;92,38671
538575;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000046;KG;1,06000;39014,00000;1,81250;1,90232
538611;4126;CORPO FILTRO SPIROM. 33M/30F;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000271;KG;1,01530;29186,00000;8,03052;8,03042
538611;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;29186,00000;374,18150;373,99236
538776;PT00186046;CANNULA NASALE ADULTI;1011;PVC AM 72 MORBIDO W113;0,00297;KG;1,03210;8545,00000;27,24838;26,19330
538777;PT00186046;CANNULA NASALE ADULTI;1011;PVC AM 72 MORBIDO W113;0,00297;KG;1,03210;8557,00000;26,30127;26,23009
538778;PT00186046;CANNULA NASALE ADULTI;1011;PVC AM 72 MORBIDO W113;0,00297;KG;1,03210;8543,00000;26,35031;26,18717
538784;4126;CORPO FILTRO SPIROM. 33M/30F;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000271;KG;1,01530;70229,00000;19,39109;19,32325
538784;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70229,00000;591,66066;899,92152
538784;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70229,00000;903,52769;899,92152
538784;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70229,00000;311,86703;899,92152
538785;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;89475,00000;921,88828;1146,54171
538785;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;89475,00000;1149,23421;1146,54171
538785;4126;CORPO FILTRO SPIROM. 33M/30F;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000271;KG;1,01530;89475,00000;24,88596;24,61872
538785;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;89475,00000;227,34593;1146,54171
538786;4126;CORPO FILTRO SPIROM. 33M/30F;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000271;KG;1,01530;70332,00000;19,43862;19,35159
538786;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70332,00000;905,74457;901,24137
538807;4936;FONDO FILTRO HYGROLIFE II;1156;PP 100-GA12;0,00727;KG;1,03370;50535,00000;49,98981;379,77047
538807;4936;FONDO FILTRO HYGROLIFE II;1156;PP 100-GA12;0,00727;KG;1,03370;50535,00000;330,75790;379,77047
538807;4936;FONDO FILTRO HYGROLIFE II;1156;PP 100-GA12;0,00727;KG;1,03370;50535,00000;380,74771;379,77047
538827;10141370;RACC FLEX 15F X CONN.D.5,0-8;10004900;FMA 698 N V055 VA;0,00751;KG;1,02700;36222,00000;286,19861;279,37195
538865;3367;COPERCHIO NUOVO FILTRO PED.;1210;STYROLUX 656C CRISTALLO;0,00784;KG;1,03000;78084,00000;634,84058;630,54392
538865;3367;COPERCHIO NUOVO FILTRO PED.;1421;RIFRASTIR PS VERDE FUME' KE;0,000242;KG;1,08000;78084,00000;20,51923;20,40803
538866;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;85331,00000;206,60000;770,80516
538866;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;85331,00000;16,40000;16,43475
538866;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;85331,00000;530,00000;770,80516
538866;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;85331,00000;736,60000;770,80516
538867;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;150864,00000;31,20000;25,42662
538867;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;150864,00000;1266,80000;1202,88997
538868;3292;RAC.3 VIE REBBI PARALL. T. EXT;1210;STYROLUX 656C CRISTALLO;0,014479;KG;1,02190;83347,00000;1242,53857;1233,20972
538868;3292;RAC.3 VIE REBBI PARALL. T. EXT;1438;STYROLUX BATCH EF;0,000448;KG;1,03500;83347,00000;38,96571;38,64634
538870;4800;COPERCHIO 22F/15M CON CONO;1210;STYROLUX 656C CRISTALLO;0,010725;KG;1,02740;57871,00000;644,64466;637,67274
538870;4800;COPERCHIO 22F/15M CON CONO;1210;STYROLUX 656C CRISTALLO;0,010725;KG;1,02740;57871,00000;225,36063;637,67274
538870;4800;COPERCHIO 22F/15M CON CONO;1210;STYROLUX 656C CRISTALLO;0,010725;KG;1,02740;57871,00000;419,28403;637,67274
538870;4800;COPERCHIO 22F/15M CON CONO;1421;RIFRASTIR PS VERDE FUME' KE;0,000332;KG;1,08000;57871,00000;21,00268;20,75023
538871;10005252;RACC.'L' 15M-15F/22M CON LUER;1438;STYROLUX BATCH EF;0,000179;KG;1,03500;69290,00000;12,87874;12,83701
538871;10005252;RACC.'L' 15M-15F/22M CON LUER;1438;STYROLUX BATCH EF;0,000179;KG;1,03500;69290,00000;3,60403;12,83701
538871;10005252;RACC.'L' 15M-15F/22M CON LUER;1438;STYROLUX BATCH EF;0,000179;KG;1,03500;69290,00000;9,27471;12,83701
538871;10005252;RACC.'L' 15M-15F/22M CON LUER;1210;STYROLUX 656C CRISTALLO;0,005658;KG;1,03500;69290,00000;407,65958;405,76432
538887;10005250;RACC.DIRITTO 22M/19F,22M/VALV.;1210;STYROLUX 656C CRISTALLO;0,008142;KG;1,02990;34795,00000;227,00000;291,77159
538887;10005250;RACC.DIRITTO 22M/19F,22M/VALV.;1421;RIFRASTIR PS VERDE FUME' KE;0,000252;KG;1,08000;34795,00000;7,50000;9,46981
538899;10138831;RACCORDO 15FLEX D.8,0-11.0;10124024;PVC AM 171F W 130 DEHT;0,00737;KG;1,04000;36601,00000;283,09157;280,53934
538900;3062;DOPPIO TAPPO PER COBB GIREVOLE;10130212;MDP 2894/60FC;0,00156;KG;1,29000;332590,00000;670,46882;669,30412
538901;10119239;CORPO CENTRALE TRACHEOLIFE III;PT00068277;BORMED RF830MO;0,0043;KG;1,07000;60089,00000;276,06725;276,46949
538901;10119239;CORPO CENTRALE TRACHEOLIFE III;PT00068277;BORMED RF830MO;0,0043;KG;1,07000;60089,00000;276,97100;276,46949
538901;10119239;CORPO CENTRALE TRACHEOLIFE III;PT00068277;BORMED RF830MO;0,0043;KG;1,07000;60089,00000;0,90375;276,46949
538902;3375;FONDO HYGROBOY CON 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,0002;KG;1,08000;74124,00000;16,25062;16,01078
538902;3375;FONDO HYGROBOY CON 22M/15F;1210;STYROLUX 656C CRISTALLO;0,008151;KG;1,02020;74124,00000;625,64602;616,38926
538903;3373;FONDO HYGROBABY CON 15F;1210;STYROLUX 656C CRISTALLO;0,00329;KG;1,03760;59316,00000;188,05680;202,48727
538903;3373;FONDO HYGROBABY CON 15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000081;KG;1,08000;59316,00000;5,22715;5,18896
538903;3373;FONDO HYGROBABY CON 15F;1210;STYROLUX 656C CRISTALLO;0,00329;KG;1,03760;59316,00000;17,06317;202,48727
538903;3373;FONDO HYGROBABY CON 15F;1210;STYROLUX 656C CRISTALLO;0,00329;KG;1,03760;59316,00000;205,11997;202,48727
538904;3371;COPERCHIO HYGROBABY 15M FORO;1210;STYROLUX 656C CRISTALLO;0,003468;KG;1,02000;73490,00000;260,56726;259,96059
538904;3371;COPERCHIO HYGROBABY 15M FORO;1421;RIFRASTIR PS VERDE FUME' KE;0,000089;KG;1,08000;73490,00000;7,07223;7,06386
538905;3374;COPERCHIO HYGROBOY 22F/15M;1210;STYROLUX 656C CRISTALLO;0,00894;KG;1,01680;74371,00000;681,41367;676,04667
538905;3374;COPERCHIO HYGROBOY 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000276;KG;1,08000;74371,00000;22,33905;22,16851
538905;3374;COPERCHIO HYGROBOY 22F/15M;1210;STYROLUX 656C CRISTALLO;0,00894;KG;1,01680;74371,00000;353,23740;676,04667
538905;3374;COPERCHIO HYGROBOY 22F/15M;1210;STYROLUX 656C CRISTALLO;0,00894;KG;1,01680;74371,00000;328,17627;676,04667
538906;4810;COPERCHIO FILTRO HYGROLIFE II;1438;STYROLUX BATCH EF;0,00033;KG;1,03500;53661,00000;18,63421;18,32791
538906;4810;COPERCHIO FILTRO HYGROLIFE II;1210;STYROLUX 656C CRISTALLO;0,01068;KG;1,02220;53661,00000;594,82367;585,82229
538919;PT00108834;GUEDEL CANNULA SIZE 8 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,01154;KG;1,02970;21254,00000;253,13202;252,55571
538920;PT00108835;GUEDEL CANNULA SIZE 9 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,0149;KG;1,02070;49000,00000;745,92196;745,21307
538921;PT00108836;GUEDEL CANNULA SIZE 10 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,01933;KG;1,03320;45355,00000;908,82578;905,81899
538922;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305957,00000;33,10000;51,56599
538922;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;305957,00000;2328,70000;2439,49919
538922;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305957,00000;50,90000;51,56599
538922;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;305957,00000;17,80000;51,56599
538923;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;303048,00000;2394,30000;2416,30474
538923;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;303048,00000;2387,40000;2416,30474
538923;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;303048,00000;52,40000;51,07571
538923;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;303048,00000;6,90000;2416,30474
538924;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;199375,00000;1543,44457;1589,68466
538924;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;199375,00000;1598,59276;1589,68466
538924;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;199375,00000;37,02608;33,60266
538924;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;199375,00000;55,14819;1589,68466
538925;10004105;FONDO BARRIERBAC'S 22M/15F PP;10066414;PP RF365MO BOREALIS;0,006731;KG;1,03000;199375,00000;1345,35543;1382,25292
538925;10004105;FONDO BARRIERBAC'S 22M/15F PP;10066414;PP RF365MO BOREALIS;0,006731;KG;1,03000;199375,00000;47,95181;1382,25292
538925;10004105;FONDO BARRIERBAC'S 22M/15F PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000137;KG;1,07000;199375,00000;32,76983;29,22638
538925;10004105;FONDO BARRIERBAC'S 22M/15F PP;10066414;PP RF365MO BOREALIS;0,006731;KG;1,03000;199375,00000;1393,30724;1382,25292
538927;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;152424,00000;328,30000;1215,32838
538927;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;152424,00000;1237,10000;1215,32838
538927;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;152424,00000;29,60000;25,68954
538927;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;152424,00000;908,80000;1215,32838
538929;10005251;RACC. 'L' 15M - 15F/22M;1438;STYROLUX BATCH EF;0,000174;KG;1,02000;87569,00000;15,51351;15,54175
538929;10005251;RACC. 'L' 15M - 15F/22M;1210;STYROLUX 656C CRISTALLO;0,005513;KG;1,02000;87569,00000;492,83916;492,42325
538930;10119239;CORPO CENTRALE TRACHEOLIFE III;PT00068277;BORMED RF830MO;0,0043;KG;1,07000;60551,00000;279,65799;278,59515
538931;10138834;BOCCAGLIO SPIROMETRIA OVALE;10124024;PVC AM 171F W 130 DEHT;0,020297;KG;1,08000;13842,00000;307,57358;303,42716
538932;3248;RACC. CATETERE 15F/22M-TUBO P;1213;TERLUX 2812 TR (ABS);0,005792;KG;1,02530;48794,00000;290,95762;289,76500
538942;10141370;RACC FLEX 15F X CONN.D.5,0-8;10004900;FMA 698 N V055 VA;0,00751;KG;1,02700;29325,00000;226,99364;226,17698
538943;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;69839,00000;308,46198;746,96322
538943;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;69839,00000;19,43815;19,30909
538943;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;69839,00000;753,16687;746,96322
538943;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;69839,00000;444,70489;746,96322
538944;3369;FONDO FILTRO STERIVENT MINI;1210;STYROLUX 656C CRISTALLO;0,010386;KG;1,02980;72245,00000;782,00605;772,69660
538944;3369;FONDO FILTRO STERIVENT MINI;1421;RIFRASTIR PS VERDE FUME' KE;0,000256;KG;1,08000;72245,00000;20,17901;19,97430
538945;3390;FONDO FILTRO HYGROSTER 22M/15F;1210;STYROLUX 656C CRISTALLO;0,019455;KG;1,03880;61430,00000;541,20000;1241,49133
538945;3390;FONDO FILTRO HYGROSTER 22M/15F;1210;STYROLUX 656C CRISTALLO;0,019455;KG;1,03880;61430,00000;1185,40000;1241,49133
538945;3390;FONDO FILTRO HYGROSTER 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000602;KG;1,08000;61430,00000;38,20000;39,93933
538945;3390;FONDO FILTRO HYGROSTER 22M/15F;1210;STYROLUX 656C CRISTALLO;0,019455;KG;1,03880;61430,00000;644,20000;1241,49133
538946;3850;CORPO TRACHEOLIFE 2;PT00068277;BORMED RF830MO;0,0065;KG;1,02380;154054,00000;1079,40000;1025,18315
538947;3850;CORPO TRACHEOLIFE 2;PT00068277;BORMED RF830MO;0,0065;KG;1,02380;154484,00000;990,40000;1028,04467
538947;3850;CORPO TRACHEOLIFE 2;PT00068277;BORMED RF830MO;0,0065;KG;1,02380;154484,00000;0,00000;1028,04467
538948;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;252519,00000;21,00000;48,63516
538948;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;252519,00000;2027,50000;2281,03443
538948;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;252519,00000;31,20000;48,63516
538948;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;252519,00000;52,20000;48,63516
538949;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;253932,00000;53,90000;48,90730
538949;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;253932,00000;2097,30000;2293,79823
538949;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;253932,00000;0,00000;48,90730
538950;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250307,00000;2062,50000;2261,05317
538950;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250307,00000;2070,60000;2261,05317
538950;10084085;FONDO FILTRO HYGROBAC'S PP;10066414;PP RF365MO BOREALIS;0,008856;KG;1,02000;250307,00000;8,10000;2261,05317
538950;10084085;FONDO FILTRO HYGROBAC'S PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,00018;KG;1,07000;250307,00000;53,20000;48,20913
538951;4300;CILINDRO .APL GEOM.VALVE+SC.;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000098;KG;1,95000;20869,00000;4,10242;3,98807
538951;4300;CILINDRO .APL GEOM.VALVE+SC.;10086274;ERACLENE MP90U;0,005194;KG;1,06000;20869,00000;118,23672;114,89720
538951;4300;CILINDRO .APL GEOM.VALVE+SC.;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000106;KG;1,06000;20869,00000;2,40463;2,34484
538952;4438;TAPPO PER CORPO DIGITVENT;PT00053274;RIBLENE FL23I;0,00113;KG;1,06000;41180,00000;53,24228;49,32540
538953;4151;STELO X VALV. TENUTA NEBULIZZ.;1213;TERLUX 2812 TR (ABS);0,000342;KG;1,06500;63478,00000;63,20000;23,12059
538954;4152;NERVATURA X STELO VALV. TENUTA;1213;TERLUX 2812 TR (ABS);0,000121;KG;1,06500;17964,00000;10,70000;2,31493
538955;4153;RACC. APRI VALVOLA X COPERCHIO;1213;TERLUX 2812 TR (ABS);0,001357;KG;1,06500;45184,00000;106,80000;65,30014
538956;4154;TAPPO PER CONNETTORI 22M;PT00053274;RIBLENE FL23I;0,00225;KG;1,07230;37550,00000;91,00147;90,59595
538957;3353;COPERCHIO RACCOGLICOND.TUBO A;1430;COLORANTE VERDE;0,000337;KG;1,18000;22904,00000;8,30000;9,10800
538957;3353;COPERCHIO RACCOGLICOND.TUBO A;1213;TERLUX 2812 TR (ABS);0,016503;KG;1,03410;22904,00000;408,80000;390,87399
538958;3349;COPERCHIO RACC.COND. TUBO 'P';1430;COLORANTE VERDE;0,000321;KG;1,18000;8435,00000;3,10000;3,19501
538958;3349;COPERCHIO RACC.COND. TUBO 'P';1430;COLORANTE VERDE;0,000321;KG;1,18000;8435,00000;2,50000;3,19501
538958;3349;COPERCHIO RACC.COND. TUBO 'P';1430;COLORANTE VERDE;0,000321;KG;1,18000;8435,00000;0,60000;3,19501
538958;3349;COPERCHIO RACC.COND. TUBO 'P';1213;TERLUX 2812 TR (ABS);0,010392;KG;1,06500;8435,00000;100,80000;93,35419
538959;3354;COPERCHIO RACCOGLICONDENSA 22M;1438;STYROLUX BATCH EF;0,000343;KG;1,03500;37996,00000;14,30000;13,48877
538959;3354;COPERCHIO RACCOGLICONDENSA 22M;1210;STYROLUX 656C CRISTALLO;0,016805;KG;1,01830;37996,00000;642,30000;650,20775
538959;3354;COPERCHIO RACCOGLICONDENSA 22M;1210;STYROLUX 656C CRISTALLO;0,016805;KG;1,01830;37996,00000;326,00000;650,20775
538959;3354;COPERCHIO RACCOGLICONDENSA 22M;1210;STYROLUX 656C CRISTALLO;0,016805;KG;1,01830;37996,00000;316,30000;650,20775
538960;10139857;COPERCHIO BBAC PP 22M/15F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000257;KG;1,07000;45494,00000;12,78106;12,51040
538960;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;45494,00000;626,71551;613,49614
538971;3068;CORPO COBB GIREVOLE;10086274;ERACLENE MP90U;0,003528;KG;1,01500;121760,00000;377,40000;436,01282
538971;3068;CORPO COBB GIREVOLE;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000072;KG;1,07740;121760,00000;9,43828;9,44526
538979;3068;CORPO COBB GIREVOLE;10086274;ERACLENE MP90U;0,003528;KG;1,01500;324172,00000;933,70000;1160,83400
538979;3068;CORPO COBB GIREVOLE;10086274;ERACLENE MP90U;0,003528;KG;1,01500;324172,00000;1005,20000;1160,83400
538979;3068;CORPO COBB GIREVOLE;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000072;KG;1,07740;324172,00000;25,01998;25,14693
538979;3068;CORPO COBB GIREVOLE;10086274;ERACLENE MP90U;0,003528;KG;1,01500;324172,00000;71,50000;1160,83400
539058;3359;CONNETTORE CONO LUER X FILTRI;1221;K-RESIN KR 03;0,0009;KG;1,02280;121911,00000;115,11868;112,22151
539058;3359;CONNETTORE CONO LUER X FILTRI;1421;RIFRASTIR PS VERDE FUME' KE;0,000026;KG;1,08000;121911,00000;3,50360;3,42326
539068;10139858;FONDO BBAC PP 22F;10066414;PP RF365MO BOREALIS;0,012119;KG;1,04000;54980,00000;661,60000;692,95472
539068;10139858;FONDO BBAC PP 22F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000247;KG;1,07000;54980,00000;14,40000;14,53066
539133;4832;RACC.22M/15F X URM CARICO ALTO;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000507;KG;1,03500;23595,00000;4,08929;12,38136
539133;4832;RACC.22M/15F X URM CARICO ALTO;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000507;KG;1,03500;23595,00000;8,47046;12,38136
539133;4832;RACC.22M/15F X URM CARICO ALTO;1213;TERLUX 2812 TR (ABS);0,016387;KG;1,04470;23595,00000;409,53785;403,93458
539133;4832;RACC.22M/15F X URM CARICO ALTO;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000507;KG;1,03500;23595,00000;12,55975;12,38136
539134;10138831;RACCORDO 15FLEX D.8,0-11.0;10124024;PVC AM 171F W 130 DEHT;0,00737;KG;1,04000;33131,00000;254,62372;253,94249
539135;10119241;COPERCHIO LATERALE TRACHEO.III;PT00068277;BORMED RF830MO;0,0005;KG;1,07000;127202,00000;68,18315;68,05307
539135;10119241;COPERCHIO LATERALE TRACHEO.III;PT00068277;BORMED RF830MO;0,0005;KG;1,07000;127202,00000;38,68001;68,05307
539135;10119241;COPERCHIO LATERALE TRACHEO.III;PT00068277;BORMED RF830MO;0,0005;KG;1,07000;127202,00000;29,50314;68,05307
539136;PT00078083;COPERC.+PORTA O2 TRACHEO.III;PT00068277;BORMED RF830MO;0,00075;KG;1,07000;125838,00000;101,14749;100,98500
539137;4936;FONDO FILTRO HYGROLIFE II;1156;PP 100-GA12;0,00727;KG;1,03370;41043,00000;309,03953;308,43810
539154;3335;RACCORDO DIRITTO 22F/ TUBO P;1213;TERLUX 2812 TR (ABS);0,00501;KG;1,02350;46232,00000;247,90000;237,06544
539155;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;72179,00000;229,13280;923,90292
539155;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;72179,00000;929,31120;923,90292
539155;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;72179,00000;23,74575;23,61986
539155;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;72179,00000;265,29280;923,90292
539155;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;72179,00000;434,88560;923,90292
539157;3210;CONN TIPO T 22M/15F 22F 22M;1063;PVC AM 113 W 106;0,01932;KG;1,05120;13917,00000;285,82848;282,64291
