ordine;part_number;descrizione;lotto;TAG_Stampo;codice_pressa;data_fine
515888;3030;CORPO NEBULIZZATORE AD UOVO;23B0175FA;TAG 214;SE011;02/03/2023 22:10
515917;3371;COPERCHIO HYGROBABY 15M FORO;23B0179FA;TAG 85;SE005;21/03/2023 21:23
515918;3373;FONDO HYGROBABY CON 15F;23B0180FA;TAG 84;SE005;11/04/2023 21:41
515919;3375;FONDO HYGROBOY CON 22M/15F;23B0181FA;TAG 84;SE005;16/03/2023 22:36
515920;3374;COPERCHIO HYGROBOY 22F/15M;23B0182FA;TAG 85;SE005;10/03/2023 00:01
515921;3388;FONDO FILTRO STERIVENT 'S';23B0183FA;TAG 38;SE023;29/03/2023 22:22
515922;PT00108834;GUEDEL CANNULA SIZE 8 CM;23B0184FA;TAG 143;SE010;07/03/2023 02:00
515923;PT00108836;GUEDEL CANNULA SIZE 10 CM;23B0185FA;TAG 143;SE010;14/03/2023 22:41
515924;PT00108835;GUEDEL CANNULA SIZE 9 CM;23B0186FA;TAG 143;SE010;23/03/2023 17:58
515933;4547;CORPO MASCH.ANEST.PEDIATRIC;23B0187FA;TAG 75;SE008;23/02/2023 21:34
515934;4544;CORPO MASCH.AN.LARGE ADULT;23B0188FA;TAG 75;SE008;07/03/2023 01:54
515935;4545;CORPO MASCHERA ANEST.MEDIUM AD;23B0189FA;TAG 75;SE008;14/03/2023 22:19
515936;10141371;RACC 90 FLEX 22F-22F BENNET;23B0190FA;TAG 4;SE002;27/02/2023 23:08
515937;3873;RACCORDO DRITTO X TUBO NEON.;23B0191FA;TAG 4;SE002;28/02/2023 22:42
515939;10124375;MEMBRANA IN MEGOL PER RC;23B0192FA;TAG 147;SE018;07/03/2023 01:51
515940;3277;RACC.3 VIE REBBI PARALLELI;23B0193FA;TAG 176-B;SE011;21/02/2023 22:06
515941;3277;RACC.3 VIE REBBI PARALLELI;23B0194FA;TAG 176-B;SE011;07/03/2023 22:11
515942;3294;RACC.3 VIE REBBI PARALL.22M/;23B0195FA;TAG 176-B;SE011;07/03/2023 22:08
515943;3292;RAC.3 VIE REBBI PARALL. T. EXT;23B0196FA;TAG 176-B;SE011;14/03/2023 22:14
515944;3278;RACC. TRE VIE REBBI PARALLELI;23B0197FA;TAG 176-B;SE604;22/03/2023 14:19
515945;3279;RAC.3 VIE REBBI PARALL.22M/15F;23B0198FA;TAG 176-B;SE604;23/03/2023 15:17
515946;3393;ANIMA PORTA BOBINA HYGROSTER;23B0199FA;TAG 65;SE020;07/03/2023 22:06
515971;PT00101217;CASE OF PHONATION VALVE WITH OXYGEN PORT;23B0201FA;TAG 142;SE609;02/03/2023 22:09
515972;PT00101215;CASE OF PHONATION VALVE 15F;23B0202FA;TAG 142;SE609;07/03/2023 22:11
515973;3332;RACCORDO DIRITTO 15M/TUBO P;23B0203FA;TAG 21;SE012;22/02/2023 21:24
515974;4305;CIL.APL GEOM VALVE SENZA SC;23B0204FA;TAG 86;SE003;27/02/2023 23:08
516006;4305;CIL.APL GEOM VALVE SENZA SC;23B0223FA;TAG 86;SE013;15/03/2023 21:21
516007;3062;DOPPIO TAPPO PER COBB GIREVOLE;23B0224FA;TAG 41;SE003;21/03/2023 21:27
516013;3367;COPERCHIO NUOVO FILTRO PED.;23B0230FA;TAG 128;SE026;01/03/2023 21:28
516019;3369;FONDO FILTRO STERIVENT MINI;23B0231FA;TAG 133;SE027;07/03/2023 22:09
516021;4838;RACC.22M/15F-22M X URM CAR.LAT;23B0232FA;TAG 175;SE014;09/03/2023 23:59
516052;10139855;COPERCHIO HBAC PP 22M/15F;23B0233FA;TAG 31;SE025;21/03/2023 21:33
516059;3335;RACCORDO DIRITTO 22F/ TUBO P;23B0236FA;TAG 251;SE009;10/03/2023 00:03
516060;4300;CILINDRO .APL GEOM.VALVE+SC.;23B0237FA;TAG 86;SE003;28/02/2023 22:45
516061;PT00071262;COPERCHIO FILTRO STERIVENT CLEAR 22F;23B0238FA;TAG 37;SE026;07/03/2023 01:53
516062;3362;COPERCHIO FILTRO STERIVENT 22F;23B0239FA;TAG 37;SE026;07/03/2023 01:51
516063;3395;COPERCHIO FILTRO STERIVENT,;23B0240FA;TAG 37;SE003;14/03/2023 22:12
516064;3367;COPERCHIO NUOVO FILTRO PED.;23B0241FA;TAG 128;SE008;20/03/2023 22:04
516065;3367;COPERCHIO NUOVO FILTRO PED.;23B0248FA;TAG 128;SE008;27/03/2023 22:59
516075;3815;RACC.15M X TUBO TRACHEALE D.8;23B0250FA;TAG 24;SE609;14/03/2023 22:16
516076;3419;BOCCOLA RIDUZ.30 M X CONNETT.;23B0251FA;TAG 109;SE020;20/03/2023 22:03
516077;4126;CORPO FILTRO SPIROM. 33M/30F;23B0252FA;TAG 83;SE007;20/03/2023 22:04
516078;4360;RACCORDO TUBO 'P' CON SEDE;23B0253FA;TAG 158;SE609;20/03/2023 22:03
516141;3850;CORPO TRACHEOLIFE 2;23B0259FA;TAG 219;SE608;20/04/2023 22:30
516233;3070;RACCORDO GIREVOLE PER TUBO P;23B0274FA;TAG 210-B;SE012;02/03/2023 22:05
516234;3068;CORPO COBB GIREVOLE;23B0275FA;TAG 229;SE605;02/03/2023 22:02
516235;3068;CORPO COBB GIREVOLE;23B0276FA;TAG 229;SE605;14/03/2023 22:08
516236;3379;FONDO FILTRO HYGROBAC 'S';23B0277FA;TAG 233-D;SE601;14/03/2023 22:15
516284;3276;RACC.3 VIE REBBI PARALLELI;23B0278FA;TAG 176-B;SE011;07/03/2023 01:51
516292;3065;TAPPO PER COBB FISSO;23B0279FA;TAG 45;SE020;09/03/2023 23:59
516293;10141368;RACCORDO FLEX TUBO PED 22F;23B0280FA;TAG 29;SE024;20/03/2023 21:58
516294;10141359;MASCHERA ADT A MEDIA CONCENTRAZIONE;23B0281FA;TAG 2;SE024;26/04/2023 23:07
516295;3285;RACCORDO TIPO Y PER TUBO P;23B0282FA;TAG 9;SE604;02/03/2023 22:03
516296;3290;RACC.Y PED.+PRESA PRESS +TEMP.;23B0283FA;TAG 9;SE604;07/03/2023 01:55
516297;3291;RAC.Y 22M/15F,TUBO P.CON PRESE;23B0284FA;TAG 9;SE604;14/03/2023 22:11
516298;PT00071261;FONDO FILTRO STERIVENT CLEAR 22M;23B0285FA;TAG 38;SE023;16/03/2023 22:34
516299;4305;CIL.APL GEOM VALVE SENZA SC;23B0286FA;TAG 86;SE003;27/03/2023 22:41
516300;3062;DOPPIO TAPPO PER COBB GIREVOLE;23B0287FA;TAG 41;SE003;05/04/2023 22:41
516301;4462;COPERCHIO VALVOLA PER TY-CARE;23B0288FA;TAG 163;SE610;22/03/2023 14:12
516302;3366;COPERCHIO  BARRIERBAC 22M/15F;23B0289FA;TAG 31;SE025;14/03/2023 22:27
516303;10139856;FONDO HBAC/BBAC PP 22F/15M;23B0290FA;TAG 178;SE017;20/03/2023 22:02
516304;PT00083155;COPERCHIO EXHAL.VALVE AIROX E STANDARD;23B0291FA;TAG 154;SE014;02/03/2023 22:08
516305;4838;RACC.22M/15F-22M X URM CAR.LAT;23B0292FA;TAG 175;SE014;16/03/2023 22:38
516323;3031;COP. NEBULIZZATORE AD UOVO 22F;23B0293FA;TAG 213;SE007;14/03/2023 22:28
516326;3359;CONNETTORE CONO LUER X FILTRI;23B0294FA;TAG 46;SE020;27/03/2023 22:42
516328;4301;APL GEOM.VALVE 15M SENZA SCAR.;23B0295FA;TAG 91;SE609;29/03/2023 02:30
516329;3334;RACC.DIRITTO 22M/19F,TUBO P;23B0296FA;TAG 94;SE015;10/03/2023 00:03
516330;3340;RACC.DIRITTO 22M/15F,22M/VALV.;23B0297FA;TAG 94;SE015;14/03/2023 22:17
516378;4800;COPERCHIO 22F/15M CON CONO;23B0298FA;TAG 153;SE601;07/03/2023 01:52
516539;10005250;RACC.DIRITTO 22M/19F,22M/VALV.;23B0301FA;TAG 94;SE015;21/03/2023 21:29
516540;3327;TAPPO 22F;23B0302FA;TAG 94;SE015;20/03/2023 22:03
516541;3336;RACC. DIRITTO 22F,TUBO 'A'/15F;23B0303FA;TAG 94;SE015;15/03/2023 21:17
516542;3337;RAC.DRITTO 22M/19F,TUBO 'A'15F;23B0304FA;TAG 94;SE017;27/03/2023 22:41
516543;3336;RACC. DIRITTO 22F,TUBO 'A'/15F;23B0305FA;TAG 94;SE017;30/03/2023 22:34
516558;10005251;RACC. 'L' 15M - 15F/22M;23B0306FA;TAG 252;SE013;27/03/2023 22:41
516652;3070;RACCORDO GIREVOLE PER TUBO P;23B0308FA;TAG 210-B;SE012;07/03/2023 22:10
516653;4800;COPERCHIO 22F/15M CON CONO;23B0309FA;TAG 153;SE012;14/03/2023 22:05
516654;3333;RACCORDO DIRITTO 15F / TUBO P;23B0310FA;TAG 251;SE009;16/03/2023 22:35
516655;3800;INSERT GUEDEL CANNULA SIZE 10 CM;23B0311FA;TAG 63;SE028;10/03/2023 00:04
516656;3797;INSERT GUEDEL CANNULA SIZE 7 CM;23B0312FA;TAG 63;SE028;10/03/2023 00:02
516657;3799;INSERT GUEDEL CANNULA SIZE 9 CM;23B0313FA;TAG 63;SE028;14/03/2023 22:16
516658;PT00108841;INSERT GUEDEL CANNULA SIZE 11 CM;23B0314FA;TAG 63;SE028;10/03/2023 00:05
516659;3350;OCCLUSORE PER RACCOGLICOND.;23B0315FA;TAG 18;SE028;15/03/2023 21:18
516660;3369;FONDO FILTRO STERIVENT MINI;23B0316FA;TAG 133;SE027;14/03/2023 22:14
516692;3355;COPERCHIO RACCOGLICOND. TUBO A;23C0002FA;TAG 157;SE007;07/03/2023 22:11
516694;PT00108833;GUEDEL CANNULA SIZE 7 CM;23C0003FA;TAG 64;SE011;16/03/2023 22:38
516695;PT00108830;GUEDEL CANNULA SIZE 4 CM;23C0004FA;TAG 64;SE011;20/03/2023 22:18
516696;PT00108831;GUEDEL CANNULA SIZE 5 CM;23C0005FA;TAG 64;SE011;20/03/2023 22:18
516697;PT00108832;GUEDEL CANNULA SIZE 6 CM;23C0006FA;TAG 64;SE011;22/03/2023 14:21
516698;PT00108837;GUEDEL CANNULA SIZE 11 CM;23C0007FA;TAG 111;SE011;22/03/2023 14:19
516700;3369;FONDO FILTRO STERIVENT MINI;23C0009FA;TAG 133;SE027;27/03/2023 22:40
516701;4352;RACC.A REBBI PARALLELI 22M,22M;23C0010FA;TAG 136;SE011;14/03/2023 22:07
516702;3335;RACCORDO DIRITTO 22F/ TUBO P;23C0011FA;TAG 251;SE009;22/03/2023 14:17
516703;3069;RACC. GIREV. 15F/22M PER COBB;23C0012FA;TAG 210-B;SE012;21/03/2023 21:26
516704;3298;RACC.NEON.10M,10M,15,NEON.CON;23C0013FA;TAG 4;SE002;21/03/2023 21:30
516885;10004101;COPERCHIO BARR.S/HYGR.S IN PP;23C0027FA;TAG 257;SE606;21/03/2023 15:37
516886;10004105;FONDO BARRIERBAC'S 22M/15F PP;23C0028FA;TAG 257;SE606;21/03/2023 15:38
516951;3391;C. HYGROSTER,STERIVENT 22F/15M;23C0030FA;TAG 130;SE026;23/03/2023 18:01
516964;3068;CORPO COBB GIREVOLE;23C0031FA;TAG 229;SE605;22/03/2023 14:25
516965;3393;ANIMA PORTA BOBINA HYGROSTER;23C0032FA;TAG 65;SE020;04/04/2023 23:11
516966;4468;TAPPOXCHIUSURA SONDINO TY-CARE;23C0033FA;TAG 45;SE020;29/03/2023 02:28
516967;3333;RACCORDO DIRITTO 15F / TUBO P;23C0034FA;TAG 251;SE009;29/03/2023 02:31
516968;3335;RACCORDO DIRITTO 22F/ TUBO P;23C0038FA;TAG 251;SE009;03/04/2023 23:23
517043;4838;RACC.22M/15F-22M X URM CAR.LAT;23C0039FA;TAG 175;SE014;21/03/2023 21:26
517044;10004101;COPERCHIO BARR.S/HYGR.S IN PP;23C0040FA;TAG 218;SE611;05/04/2023 07:23
517054;3373;FONDO HYGROBABY CON 15F;23C0042FA;TAG 84;SE005;27/03/2023 22:26
517055;3375;FONDO HYGROBOY CON 22M/15F;23C0043FA;TAG 84;SE005;12/04/2023 13:51
517056;3374;COPERCHIO HYGROBOY 22F/15M;23C0044FA;TAG 85;SE005;04/04/2023 23:21
517142;3390;FONDO FILTRO HYGROSTER 22M/15F;23C0056FA;TAG 38;SE023;15/03/2023 21:19
517155;10084085;FONDO FILTRO HYGROBAC'S PP;23C0058FA;TAG 209;SE602;07/04/2023 07:27
517162;10119241;COPERCHIO LATERALE TRACHEO.III;23C0059FA;TAG 231;SE603;04/04/2023 23:26
517163;3067;TAPPO CHIUSURA CATET.ESTENSIB.;23C0060FA;TAG 89;SE603;20/04/2023 23:08
517167;3248;RACC. CATETERE 15F/22M-TUBO P;23C0064FA;TAG 252;SE013;29/03/2023 22:23
517191;3279;RAC.3 VIE REBBI PARALL.22M/15F;23C0065FA;TAG 176-B;SE604;15/03/2023 21:17
517215;10139856;FONDO HBAC/BBAC PP 22F/15M;23C0067FA;TAG 178;SE017;22/03/2023 14:13
517216;3331;RACC. DIRITTO 22M/15F TUBO P.;23C0068FA;TAG 94;SE017;23/03/2023 17:56
517220;3371;COPERCHIO HYGROBABY 15M FORO;23C0069FA;TAG 85;SE005;29/03/2023 22:22
517221;3347;RAC. 22F X TUBO CORRUGATO;23C0070FA;TAG 211-B;SE018;30/03/2023 22:32
517222;PT00108829;GUEDEL CANNULA SIZE 3 CM;23C0071FA;TAG 64;SE011;20/03/2023 22:18
517286;4360;RACCORDO TUBO 'P' CON SEDE;23C0072FA;TAG 158;SE609;21/03/2023 21:27
517298;3332;RACCORDO DIRITTO 15M/TUBO P;23C0073FA;TAG 21;SE012;27/03/2023 22:40
517300;10139857;COPERCHIO BBAC PP 22M/15F;23C0074FA;TAG 31;SE025;27/03/2023 22:42
517301;10139855;COPERCHIO HBAC PP 22M/15F;23C0075FA;TAG 31;SE025;04/04/2023 23:06
517302;4832;RACC.22M/15F X URM CARICO ALTO;23C0076FA;TAG 175;SE015;29/03/2023 22:21
517315;10005252;RACC.'L' 15M-15F/22M CON LUER;23C0101FA;TAG 252;SE013;04/04/2023 23:18
517316;10005251;RACC. 'L' 15M - 15F/22M;23C0102FA;TAG 252;SE013;11/04/2023 21:37
517317;10005251;RACC. 'L' 15M - 15F/22M;23C0103FA;TAG 252;SE013;14/04/2023 14:07
517350;4360;RACCORDO TUBO 'P' CON SEDE;23C0123FA;TAG 158;SE609;23/03/2023 18:03
517399;4359;RACCORDO DIRITTO 22M/15F TUBO;23C0137FA;TAG 141;SE011;23/03/2023 17:59
517400;4936;FONDO FILTRO HYGROLIFE II;23C0138FA;TAG 179;SE016;05/04/2023 22:36
517401;4810;COPERCHIO FILTRO HYGROLIFE II;23C0139FA;TAG 177;SE017;11/04/2023 21:37
517402;4834;RACC.DRITTO 22M/15F-22M X URM;23C0140FA;TAG 175;SE025;05/04/2023 22:35
517403;4838;RACC.22M/15F-22M X URM CAR.LAT;23C0141FA;TAG 175;SE025;13/04/2023 21:24
517404;4838;RACC.22M/15F-22M X URM CAR.LAT;23C0142FA;TAG 175;SE013;09/05/2023 22:12
517405;4832;RACC.22M/15F X URM CARICO ALTO;23C0143FA;TAG 175;SE025;18/04/2023 09:53
517406;4545;CORPO MASCHERA ANEST.MEDIUM AD;23C0144FA;TAG 75;SE008;13/04/2023 21:19
517407;4544;CORPO MASCH.AN.LARGE ADULT;23C0145FA;TAG 75;SE008;26/04/2023 23:31
517408;PT00108834;GUEDEL CANNULA SIZE 8 CM;23C0146FA;TAG 143;SE010;12/04/2023 14:10
517409;PT00108836;GUEDEL CANNULA SIZE 10 CM;23C0147FA;TAG 143;SE010;05/04/2023 22:34
517410;PT00108835;GUEDEL CANNULA SIZE 9 CM;23C0148FA;TAG 143;SE010;29/03/2023 22:25
517411;3394;FONDO FILTRO STERIVENT;23C0149FA;TAG 38;SE023;07/04/2023 12:22
517412;3390;FONDO FILTRO HYGROSTER 22M/15F;23C0150FA;TAG 38;SE023;11/04/2023 21:52
517441;3046;RACC FLEX DEHP FREE TUBO A 22F;23C0151FA;TAG 253;SE024;12/04/2023 13:57
517444;3391;C. HYGROSTER,STERIVENT 22F/15M;23C0152FA;TAG 130;SE026;29/03/2023 02:30
517446;3367;COPERCHIO NUOVO FILTRO PED.;23C0154FA;TAG 128;SE026;06/04/2023 23:31
517447;3367;COPERCHIO NUOVO FILTRO PED.;23C0155FA;TAG 128;SE026;14/04/2023 14:11
517448;3068;CORPO COBB GIREVOLE;23C0156FA;TAG 229;SE605;04/04/2023 23:20
517515;10124373;VASCHETTA PP RC ADT;23C0175FA;TAG 19;SE011;27/03/2023 22:23
517516;10141366;RACC FLEX 22F CON SEDE CAVETTO;23C0176FA;TAG 16;SE016;06/04/2023 23:27
517517;3010;EIETTORE NEBULIZZATORE;23C0177FA;TAG 59;SE609;13/04/2023 21:18
517518;3899;RACCORDO ASPIRAZIONE 9,5 :6,5;23C0178FA;TAG 32;SE016;06/04/2023 23:30
517525;3292;RAC.3 VIE REBBI PARALL. T. EXT;23C0179FA;TAG 176-B;SE011;03/04/2023 23:19
517526;3278;RACC. TRE VIE REBBI PARALLELI;23C0180FA;TAG 176-B;SE604;23/03/2023 18:00
517527;3279;RAC.3 VIE REBBI PARALL.22M/15F;23C0181FA;TAG 176-B;SE604;18/04/2023 01:06
517529;10004101;COPERCHIO BARR.S/HYGR.S IN PP;23C0182FA;TAG 218;SE611;14/04/2023 14:00
517530;10004101;COPERCHIO BARR.S/HYGR.S IN PP;23C0183FA;TAG 218;SE611;27/04/2023 04:15
517534;10084085;FONDO FILTRO HYGROBAC'S PP;23C0184FA;TAG 209;SE602;17/04/2023 20:08
517535;10084085;FONDO FILTRO HYGROBAC'S PP;23C0185FA;TAG 209;SE602;27/04/2023 04:15
517536;10119239;CORPO CENTRALE TRACHEOLIFE III;23C0186FA;TAG 230;SE015;12/04/2023 13:56
517537;4800;COPERCHIO 22F/15M CON CONO;23C0187FA;TAG 153;SE012;04/04/2023 23:19
517546;3369;FONDO FILTRO STERIVENT MINI;23C0201FA;TAG 133;SE027;03/04/2023 23:21
517553;3278;RACC. TRE VIE REBBI PARALLELI;23C0205FA;TAG 176-B;SE604;14/04/2023 14:13
517628;PT00108835;GUEDEL CANNULA SIZE 9 CM;23C0209FA;TAG 143;SE010;26/04/2023 23:30
517698;4892;RACC.3 VIE REBBI PARALLELI;23C0219FA;TAG 27;SE003;29/03/2023 02:32
517703;3391;C. HYGROSTER,STERIVENT 22F/15M;23C0221FA;TAG 130;SE026;03/04/2023 23:22
517756;4305;CIL.APL GEOM VALVE SENZA SC;23C0222FA;TAG 86;SE003;18/04/2023 09:54
517757;4300;CILINDRO .APL GEOM.VALVE+SC.;23C0223FA;TAG 86;SE003;20/04/2023 23:18
517758;3374;COPERCHIO HYGROBOY 22F/15M;23C0224FA;TAG 85;SE005;18/04/2023 09:59
517759;3375;FONDO HYGROBOY CON 22M/15F;23C0225FA;TAG 84;SE005;02/05/2023 21:34
517760;3395;COPERCHIO FILTRO STERIVENT,;23C0226FA;TAG 37;SE003;11/04/2023 21:49
517761;3062;DOPPIO TAPPO PER COBB GIREVOLE;23C0227FA;TAG 41;SE003;08/05/2023 22:44
517762;10138834;BOCCAGLIO SPIROMETRIA OVALE;23C0228FA;TAG 81;SE005;09/06/2023 10:31
517763;10005250;RACC.DIRITTO 22M/19F,22M/VALV.;23C0229FA;TAG 94;SE017;04/04/2023 23:08
517764;3273;RACCORDO X COD.4832 + SEDE URM;23C0230FA;TAG 202-B;SE016;11/04/2023 21:45
517789;4842;VALV.DIGITVENT 14CH TY-CARE AD;23C0232FA;TAG 259;SE607;12/04/2023 15:07
517790;3815;RACC.15M X TUBO TRACHEALE D.8;23C0233FA;TAG 24;SE609;06/04/2023 23:30
517791;3419;BOCCOLA RIDUZ.30 M X CONNETT.;23C0234FA;TAG 109;SE020;11/04/2023 21:40
517842;3128;CORPO COBB FISSO 22M/15F CON;23C0236FA;TAG 39;SE009;05/04/2023 22:35
517843;10119343;FONDO STERIVENT MINI;23C0237FA;TAG 133;SE027;11/04/2023 21:42
517855;10138831;RACCORDO 15FLEX D.8,0-11.0;23C0239FA;TAG 10;SE002;11/04/2023 21:43
517856;10141370;RACC FLEX 15F X CONN.D.5,0-8;23C0240FA;TAG 10;SE002;13/04/2023 21:17
517857;3353;COPERCHIO RACCOGLICOND.TUBO A;23C0241FA;TAG 17;SE018;06/04/2023 23:32
517858;3359;CONNETTORE CONO LUER X FILTRI;23C0242FA;TAG 46;SE020;18/04/2023 09:58
517914;3210;CONN TIPO T 22M/15F 22F 22M;23C0247FA;TAG 228;SE604;04/04/2023 23:19
517915;3207;CONN T 22M 22M 22M/15F A;23C0248FA;TAG 228;SE604;05/04/2023 22:36
517916;3188;RACC.DIRITTO 22M 22M/15F;23C0249FA;TAG 228;SE604;05/04/2023 22:35
517917;3031;COP. NEBULIZZATORE AD UOVO 22F;23C0250FA;TAG 213;SE007;05/04/2023 22:38
517918;3007;COPERCHIO NEBULIZZATORE 22F;23C0251FA;TAG 213;SE007;11/04/2023 21:52
517926;4352;RACC.A REBBI PARALLELI 22M,22M;23C0252FA;TAG 136;SE011;04/04/2023 23:20
517927;4353;RAC. DISASSATO PER CIRCUITO;23C0253FA;TAG 125;SE011;06/04/2023 23:26
517928;3309;RACC.DIR.15F-TUBO N 9,6 X URM;23C0254FA;TAG 15;SE018;11/04/2023 21:43
517929;3069;RACC. GIREV. 15F/22M PER COBB;23C0255FA;TAG 210-B;SE012;12/04/2023 13:55
517930;3070;RACCORDO GIREVOLE PER TUBO P;23C0256FA;TAG 210-B;SE012;18/04/2023 01:03
517931;3069;RACC. GIREV. 15F/22M PER COBB;23C0257FA;TAG 210-B;SE012;26/04/2023 23:03
517932;3332;RACCORDO DIRITTO 15M/TUBO P;23C0258FA;TAG 21;SE023;18/04/2023 01:04
517940;PT00108832;GUEDEL CANNULA SIZE 6 CM;23C0259FA;TAG 64;SE011;18/04/2023 09:51
518024;PT00108833;GUEDEL CANNULA SIZE 7 CM;23C0273FA;TAG 64;SE011;11/04/2023 21:53
518025;3798;INSERT GUEDEL CANNULA SIZE 8 CM;23C0274FA;TAG 63;SE028;06/04/2023 23:30
518027;PT00108840;INSERT GUEDEL CANNULA SIZE 6 CM;23C0280FA;TAG 63;SE028;11/04/2023 21:38
518028;3795;INSERT GUEDEL CANNULA SIZE 5 CM;23C0281FA;TAG 63;SE028;12/04/2023 13:52
518030;PT00015828;TAPPO INFERIORE DIGITVENT PP;23C0283FA;TAG 186;SE028;20/04/2023 23:18
518031;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;23C0296FA;TAG 186;SE028;20/04/2023 23:18
518032;10139856;FONDO HBAC/BBAC PP 22F/15M;23C0297FA;TAG 178;SE017;14/04/2023 14:08
518033;3360;FONDO FILTRO BARRIERBAC 22F;23C0298FA;TAG 178-B;SE017;18/04/2023 01:05
518057;10119239;CORPO CENTRALE TRACHEOLIFE III;23C0306FA;TAG 230;SE015;26/04/2023 23:07
518079;4467;RACCORDO ASSIALE 15M X TY-CARE;23C0307FA;TAG 198-B;SE023;12/04/2023 13:50
518080;4438;TAPPO PER CORPO DIGITVENT;23C0308FA;TAG 126;SE002;20/04/2023 23:17
518081;3354;COPERCHIO RACCOGLICONDENSA 22M;23C0309FA;TAG 113;SE017;20/04/2023 23:16
518082;3369;FONDO FILTRO STERIVENT MINI;23C0310FA;TAG 133;SE027;18/04/2023 01:05
518083;3068;CORPO COBB GIREVOLE;23C0311FA;TAG 229;SE605;02/05/2023 21:39
518084;3333;RACCORDO DIRITTO 15F / TUBO P;23C0312FA;TAG 251;SE009;02/05/2023 21:36
518085;3335;RACCORDO DIRITTO 22F/ TUBO P;23C0313FA;TAG 28;SE007;20/04/2023 23:07
518177;10084085;FONDO FILTRO HYGROBAC'S PP;23D0009FA;TAG 117;SE605;12/04/2023 13:58
518245;3815;RACC.15M X TUBO TRACHEALE D.8;23D0011FA;TAG 24;SE609;12/04/2023 13:52
518303;PT00078083;COPERC.+PORTA O2 TRACHEO.III;23D0013FA;TAG 231;SE603;02/05/2023 21:38
518404;4936;FONDO FILTRO HYGROLIFE II;23D0019FA;TAG 179;SE016;18/04/2023 01:06
518431;3053;CANNULA NAS.CON SEDE TUBO 4.2;23D0020FA;TAG 14;SE005;20/04/2023 23:08
518432;4305;CIL.APL GEOM VALVE SENZA SC;23D0021FA;TAG 86;SE003;17/05/2023 22:12
518433;10141370;RACC FLEX 15F X CONN.D.5,0-8;23D0022FA;TAG 10;SE002;18/04/2023 09:51
518434;3369;FONDO FILTRO STERIVENT MINI;23D0023FA;TAG 133;SE027;26/04/2023 23:05
518438;3367;COPERCHIO NUOVO FILTRO PED.;23D0024FA;TAG 128;SE026;20/04/2023 23:19
518439;3248;RACC. CATETERE 15F/22M-TUBO P;23D0025FA;TAG 252;SE013;20/04/2023 23:19
518453;4301;APL GEOM.VALVE 15M SENZA SCAR.;23D0026FA;TAG 91;SE609;18/04/2023 01:05
518554;3223;"RACC.DIRITTO PED.TUBO ""P"", 15F";23D0027FA;TAG 3;SE002;20/04/2023 23:07
518570;3292;RAC.3 VIE REBBI PARALL. T. EXT;23D0030FA;TAG 176-B;SE011;26/04/2023 23:03
518571;3374;COPERCHIO HYGROBOY 22F/15M;23D0031FA;TAG 85;SE005;19/05/2023 02:47
518574;4832;RACC.22M/15F X URM CARICO ALTO;23D0032FA;TAG 175;SE025;26/04/2023 23:14
518610;3347;RAC. 22F X TUBO CORRUGATO;23D0035FA;TAG 211-B;SE018;04/05/2023 22:36
518655;3070;RACCORDO GIREVOLE PER TUBO P;23D0044FA;TAG 210-B;SE012;20/04/2023 23:17
518660;3042;RACCORDO UNIVERS. X TUBO D.6.2;23D0045FA;TAG 68;SE003;26/04/2023 23:14
518662;3332;RACCORDO DIRITTO 15M/TUBO P;23D0047FA;TAG 21;SE023;20/04/2023 23:18
518681;10005252;RACC.'L' 15M-15F/22M CON LUER;23D0048FA;TAG 252;SE013;26/04/2023 23:02
518701;3390;FONDO FILTRO HYGROSTER 22M/15F;23D0050FA;TAG 38;SE023;02/05/2023 21:38
518702;3389;FONDO FILTRO STERIVENT 22M/15F;23D0051FA;TAG 38;SE023;04/05/2023 22:30
518703;3391;C. HYGROSTER,STERIVENT 22F/15M;23D0052FA;TAG 130;SE026;02/05/2023 21:41
518704;3391;C. HYGROSTER,STERIVENT 22F/15M;23D0053FA;TAG 130;SE026;08/05/2023 22:44
518705;10139858;FONDO BBAC PP 22F;23D0054FA;TAG 178;SE017;08/05/2023 22:45
518706;10139857;COPERCHIO BBAC PP 22M/15F;23D0055FA;TAG 31;SE025;09/05/2023 22:10
518707;10141356;RACCORDO 22FLEX TUBO ADT;23D0056FA;TAG 174;SE024;02/05/2023 21:37
518713;3065;TAPPO PER COBB FISSO;23D0057FA;TAG 45;SE020;26/04/2023 23:04
518714;10141368;RACCORDO FLEX TUBO PED 22F;23D0058FA;TAG 29;SE024;03/05/2023 22:33
518715;3043;RACCORDO UNIV. PER TUBO D. 4.2;23D0059FA;TAG 68;SE003;26/04/2023 23:04
518721;3120;RACC.T.ENDOTR.15F 22M CONN.15M;23D0060FA;TAG 11;SE002;26/04/2023 23:02
518726;3157;RACC.DRITTO 22M,22M/15F PRELIE;23D0061FA;TAG 3;SE002;26/04/2023 23:15
518735;3335;RACCORDO DIRITTO 22F/ TUBO P;23D0062FA;TAG 251;SE009;08/05/2023 22:39
518736;PT00015828;TAPPO INFERIORE DIGITVENT PP;23D0063FA;TAG 186;SE028;02/05/2023 21:36
518737;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;23D0064FA;TAG 186;SE028;02/05/2023 21:36
518738;3393;ANIMA PORTA BOBINA HYGROSTER;23D0065FA;TAG 65;SE020;09/05/2023 22:11
